bucket_start,count,wow_change,z_score,product_canonical
2024-07-01 00:00:00+00:00,1.0,-0.5,-0.5773502691896258,enalapril
2024-07-15 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2024-07-22 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2024-07-29 00:00:00+00:00,4.0,3.0,6.3508529610858835,enalapril
2024-08-12 00:00:00+00:00,1.0,-0.75,-0.5773502691896257,enalapril
2024-08-26 00:00:00+00:00,3.0,2.0,0.9622504486493763,enalapril
2024-09-02 00:00:00+00:00,1.0,-0.6666666666666666,-0.9622504486493763,enalapril
2024-09-09 00:00:00+00:00,3.0,2.0,0.5773502691896257,enalapril
2024-09-23 00:00:00+00:00,5.0,0.6666666666666666,3.0,enalapril
2024-09-30 00:00:00+00:00,2.0,-0.6,-0.7071067811865475,enalapril
2024-10-14 00:00:00+00:00,2.0,0.0,-0.50709255283711,enalapril
2024-10-21 00:00:00+00:00,2.0,0.0,-0.8164965809277261,enalapril
2024-10-28 00:00:00+00:00,1.0,-0.5,-1.3471506281091268,enalapril
2024-11-04 00:00:00+00:00,2.0,1.0,0.5773502691896258,enalapril
2024-11-11 00:00:00+00:00,1.0,-0.5,-1.7320508075688774,enalapril
2024-11-18 00:00:00+00:00,2.0,1.0,1.0,enalapril
2024-11-25 00:00:00+00:00,1.0,-0.5,-1.0,enalapril
2024-12-02 00:00:00+00:00,2.0,1.0,1.0,enalapril
2024-12-16 00:00:00+00:00,1.0,-0.5,-1.0,enalapril
2024-12-23 00:00:00+00:00,1.0,0.0,-1.0,enalapril
2024-12-30 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2025-01-06 00:00:00+00:00,2.0,1.0,1.7320508075688774,enalapril
2025-01-13 00:00:00+00:00,1.0,-0.5,-0.5773502691896258,enalapril
2025-01-27 00:00:00+00:00,2.0,1.0,1.7320508075688774,enalapril
2025-02-03 00:00:00+00:00,1.0,-0.5,-1.0,enalapril
2025-02-10 00:00:00+00:00,1.0,0.0,-1.0,enalapril
2025-02-17 00:00:00+00:00,4.0,3.0,6.3508529610858835,enalapril
2025-02-24 00:00:00+00:00,1.0,-0.75,-0.8164965809277261,enalapril
2025-03-10 00:00:00+00:00,2.0,1.0,0.19245008972987526,enalapril
2025-03-17 00:00:00+00:00,2.0,0.0,0.0,enalapril
2025-03-31 00:00:00+00:00,3.0,0.5,0.6882472016116852,enalapril
